id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition,price_double
22433,"Omega Seamaster
Small Seconds \"Fat Lugs\" Vintage 1952 Serviced Perfect","$1,937",Omega,Seamaster,2639-10,N/A,N/A,N/A,1952,Very good,Men's watch/Unisex,36 x 42 mm,N/A,1937.0
11596,"TAG Heuer Carrera Calibre 16
Chronograph CV2A84.FC6394 Titanium 43mm watch","$3,990",TAG Heuer,Carrera Calibre 16,CV2A84.FC6394,Automatic,Titanium,Calf skin,Unknown,Good,Men's watch/Unisex,43 mm,N/A,3990.0
7443,"Longines Heritage
Skin Diver Watch","$2,696",Longines,Heritage,L2.822.4.56.2,Automatic,Steel,Leather,2023,New,Men's watch/Unisex,42 mm,N/A,2696.0
1021,"Panerai Luminor Due
Pam00927","$8,075",Panerai,Luminor Due,PAM 00927,N/A,N/A,N/A,2021 (Approximation),Unworn,Men's watch/Unisex,42 mm,N/A,8075.0
4328,"Audemars Piguet Royal Oak Jumbo
Vintage ROYAL OAK Jumbo | 5402 ST | A Series 1973 | Full Set from first Owner","$192,238",Audemars Piguet,Royal Oak Jumbo,5402ST,Automatic,Steel,Steel,1973,Good,Men's watch/Unisex,39 mm,N/A,192238.0
3682,"Zenith
Cosmopolitan",$242,Zenith,N/A,N/A,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,24 mm,N/A,242.0
772,"Oris Divers Sixty Five
01 733 7720 4057-07 8 21 18","$2,060",Oris,Divers Sixty Five,01 733 7720 4057-07 8 21 18,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,42 mm,N/A,2060.0
9538,"Hublot Classic Fusion
Fuente Limited Edition","$21,035",Hublot,Classic Fusion,511.BZ.6680.LR.OPX17,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,45 mm,N/A,21035.0
3078,"Patek Philippe Chronograph
5170G-001","$52,445",Patek Philippe,Chronograph,5170G-001,N/A,N/A,N/A,Unknown,Very good,N/A,39 mm,N/A,52445.0
2813,"Patek Philippe Calatrava
\"Clous de Paris\" | Ref. 6119G | Full Set | Like New","$38,477",Patek Philippe,Calatrava,6119G,Manual winding,White gold,Crocodile skin,2021,Very good,Men's watch/Unisex,39 mm,N/A,38477.0
9340,"IWC Porsche Design
IW3821","$2,280",IWC,Porsche Design,IW3821,N/A,N/A,N/A,2000 (Approximation),Very good,Men's watch/Unisex,40 mm,N/A,2280.0
7232,"Cartier Diabolo
1460","$5,322",Cartier,Diabolo,1460,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,32 mm,N/A,5322.0
29962,N/A,"$19,215",Rolex,Datejust 41,N/A,N/A,N/A,N/A,2022,N/A,N/A,41 mm,Unworn,19215.0
5144,"Tudor Black Bay S&G
79733N","$5,176",Tudor,Black Bay S&G,79733N,N/A,N/A,N/A,2020,Unworn,Men's watch/Unisex,41 mm,N/A,5176.0
4473,"Cartier Santos
De Cartier Ref WSSA0048","$8,075",Cartier,Santos,WSSA0048,N/A,N/A,N/A,2022,Very good,Men's watch/Unisex,40 mm,N/A,8075.0
1887,"Patek Philippe Aquanaut
5164R-001",Price on request,Patek Philippe,Aquanaut,5164R-001,Automatic,N/A,N/A,Unknown,Unworn,N/A,40.8 mm,N/A,0.0
42436,N/A,"$20,993",Rolex,Daytona,N/A,N/A,Steel,Steel,Unknown,N/A,N/A,40 mm,Very good,20993.0
8016,N/A,"$8,972",Rolex,Datejust 36,116234,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Very good,8972.0
4897,"Seiko Presage
(セイコー) SEIKO PRESAGE SARA021/SJE079J1 Mechanical 26 jewels Watch Fr","$2,955",Seiko,Presage,SARA021,N/A,N/A,N/A,Unknown,New,N/A,N/A,N/A,2955.0
11528,"Longines Heritage
L4.325.4.92.2","$1,317",Longines,Heritage,L4.325.4.92.2,N/A,N/A,N/A,2019 (Approximation),Unworn,Women's watch,30 mm,N/A,1317.0
5547,N/A,"$26,673",Rolex,Sky-Dweller,326934,N/A,Steel,Steel,2023,N/A,N/A,42 mm,New,26673.0
4563,"Seiko Astron GPS Solar
(セイコー) Astron Solar GPS 5X53 Stainless steel case SBXC053/SSH053J1 (NEW)","$1,101",Seiko,Astron GPS Solar,SBXC053,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,"【Description】

Brand: Seiko

Model number: SBXC053 / SSH053J1

Dial window: dual curve sapphire

Movement: Solar GPS

Caliber 5X53

Case material: Stainless steel

Band: Stainless steel

Case diameter: 42.7 mm

Thickness: 13.3 mm

Calendar: Date window at 4 o'clock

Water resistant depth: 100 meters / 330 feet.",N/A,1101.0
8429,"Seiko GS
Spring drive SBGA447","$5,288",Seiko,N/A,N/A,N/A,N/A,N/A,Unknown,Fair,Men's watch/Unisex,37.5 mm,N/A,5288.0
44431,N/A,"$11,500",Rolex,Datejust 36,116233,N/A,Gold/Steel,Gold/Steel,Unknown,N/A,N/A,36 mm,Very good,11500.0
4979,"Longines Présence
L48051112 - Présence Automatic Men's Watch","$1,810",Longines,Présence,L48051112,Automatic,Steel,Leather,Unknown,New,Men's watch/Unisex,38.50 mm,N/A,1810.0
12026,N/A,"$27,168",Rolex,Daytona,116520,N/A,Steel,Steel,2004,N/A,N/A,40 mm,Very good,27168.0
36673,"Omega Seamaster Aqua Terra
GMT 231.10.44.52.04.001 Me Co-Axial Chronometeter","$3,995",Omega,Seamaster Aqua Terra,231.10.44.52.04.001,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,44 mm,N/A,3995.0
8999,"TAG Heuer Aquaracer
CAF5011 アクアレーサー キャリバー16 クロノグラフ 自動巻き メンズ 747155 中古","$1,003",TAG Heuer,Aquaracer,CAF5011,Automatic,Steel,Steel,Unknown,Fair,Men's watch/Unisex,45 mm,N/A,1003.0
1881,"Tudor Black Bay Fifty-Eight
58",Price on request,Tudor,Black Bay Fifty-Eight,M79030B-0003,N/A,N/A,N/A,2023 (Approximation),Unworn,Men's watch/Unisex,39 mm,N/A,0.0
17538,"Seiko
Mod Coke 1.0 Srpd55k1m11 Men Red Custom Watch 42mm Stainless Steel Strap Silver",$391,Seiko,N/A,N/A,N/A,N/A,N/A,2022,New,Men's watch/Unisex,42 mm mm,N/A,391.0
58940,N/A,"$25,930",Rolex,GMT-Master,1675,N/A,N/A,N/A,1972,N/A,N/A,40 mm,Very good,25930.0
3411,"Audemars Piguet Jules Audemars
18K Rose Gold Full Set","$9,841",Audemars Piguet,Jules Audemars,15093OR.OO.A002CR.01,Manual winding,Rose gold,N/A,2004,Very good,Men's watch/Unisex,N/A,N/A,9841.0
8642,"Breitling Navitimer
Automatic 38 Blue UNWORN 2022","$4,731",Breitling,Navitimer,A17325211C1P1,Automatic,Steel,Crocodile skin,2022,Unworn,Men's watch/Unisex,38 mm,N/A,4731.0
243,"IWC Portofino Automatic
IW356522","$13,052",IWC,Portofino Automatic,IW356522,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,40 mm,N/A,13052.0
21015,"Omega Seamaster Diver 300 M
Professional Ceramic 210.30.42.20.04.001 2021 Box and Papers","$5,128",Omega,Seamaster Diver 300 M,210.30.42.20.04.001,Automatic,Steel,Steel,2021,Very good,Men's watch/Unisex,42 mm,N/A,5128.0
21788,N/A,"$8,485",Rolex,Explorer II,16570,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Very good,8485.0
55308,N/A,"$6,495",Rolex,Lady-Datejust,N/A,N/A,Steel,Gold/Steel,Unknown,N/A,N/A,26 mm,Very good,6495.0
8659,"TAG Heuer Carrera Calibre 5
41mm Day-date","$3,314",TAG Heuer,Carrera Calibre 5,WBN2010.BA0640,N/A,N/A,N/A,2023 (Approximation),New,Men's watch/Unisex,41 mm,N/A,3314.0
68238,N/A,"$25,636",Rolex,Yacht-Master II,116681,N/A,Gold/Steel,Gold/Steel,2018,N/A,N/A,44 mm,Unworn,25636.0
1613,"Audemars Piguet Royal Oak Double Balance Wheel Openworked
15416CE.OO.1225CE.01",Price on request,Audemars Piguet,Royal Oak Double Balance Wheel Openworked,15416CE.OO.1225CE.01,Automatic,Ceramic,Ceramic,Unknown,Unworn,N/A,41 mm,N/A,0.0
3405,"Vacheron Constantin
1954 Vintage Vacheron Constantin Ref. 6068 18k Solid Yellow Gold Watch ( 13899)","$6,550",Vacheron Constantin,N/A,6068,N/A,N/A,N/A,1954,Very good,Men's watch/Unisex,32 mm,N/A,6550.0
32638,"Omega Constellation Ladies
Ref. 123.15.27.20.55.001/12315272055001","$6,025",Omega,Constellation Ladies,123.15.27.20.55.001/12315272055001,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,27 mm,N/A,6025.0
3792,"Cartier
カルティエ マストラウンド 腕時計 K18イエローゴールド/リザード メンズ","$2,061",Cartier,N/A,N/A,N/A,N/A,N/A,Unknown,Fair,Men's watch/Unisex,30 x 37 mm,N/A,2061.0
4441,"Seiko
SRPD59K1 - 5 Sports Automatic Orange Dial Men's Watch",$237,Seiko,N/A,SRPD59K1,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,42.5 mm,N/A,237.0
6966,"Panerai Luminor Submersible
BMG-Tech PAM 799 BMG (Black Metallic Glass) / Carbotech","$12,728",Panerai,Luminor Submersible,PAM 799,N/A,N/A,N/A,2020,Very good,N/A,47 mm,N/A,12728.0
14240,"Longines Master Collection
Retrogade","$3,505",Longines,Master Collection,L2.738.4.71.6,N/A,N/A,N/A,2021 (Approximation),Very good,Men's watch/Unisex,41 mm,N/A,3505.0
12652,N/A,"$18,621",Rolex,Sea-Dweller Deepsea,136660,N/A,N/A,N/A,2023,N/A,N/A,44 mm,Unworn,18621.0
8389,"Seiko
エム",$725,Seiko,N/A,N/A,N/A,N/A,N/A,Unknown,Good,Women's watch,35 x 30 mm,N/A,725.0
55433,N/A,"$6,768",Rolex,Oyster Perpetual Date,15053,N/A,N/A,N/A,1989,N/A,N/A,34 mm,Very good,6768.0
12038,"Patek Philippe Calatrava
570G Manual Wind 18K White Gold","$34,700",Patek Philippe,Calatrava,570 G,Manual winding,White gold,N/A,Unknown,N/A,Men's watch/Unisex,35 mm,N/A,34700.0
1785,"Zenith
Gents classic and elegant Wristwatch","$1,967",Zenith,N/A,N/A,N/A,N/A,N/A,Unknown,N/A,Men's watch/Unisex,33.6 mm,N/A,1967.0
1216,"Seiko 5 Sports
SNZG07J1-var-LS13 Military Japan Made Dark Blue Leather Strap Men's Watch",$170,Seiko,5 Sports,SNZG07J1,Automatic,Steel,Leather,Unknown,New,Men's watch/Unisex,42 mm,N/A,170.0
36768,N/A,"$19,600",Rolex,Datejust 41,126333,N/A,Gold/Steel,Gold/Steel,2023,N/A,N/A,41 mm,Unworn,19600.0
7256,"TAG Heuer Formula 1 Quartz
1.. CA1213.....Renault sport limited edition.",$689,TAG Heuer,Formula 1 Quartz,CA1213,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,39 mm,N/A,689.0
43740,N/A,"$16,700",Rolex,Datejust 41,126334,N/A,N/A,N/A,2022,N/A,N/A,N/A,New,16700.0
72360,N/A,"$16,825",Rolex,Submariner Date,126613lb,N/A,Gold/Steel,Gold/Steel,Unknown,N/A,N/A,41 mm,Very good,16825.0
12558,"Omega Seamaster Aqua Terra
150m Co-axial Master Chronometer - 220.13.41.21.01.001","$6,098",Omega,Seamaster Aqua Terra,220.13.41.21.01.001,N/A,N/A,N/A,2022,New,Men's watch/Unisex,41 mm,N/A,6098.0
42646,N/A,"$20,495",Rolex,Datejust 31,278384RBR,N/A,Steel,Steel,2022 (Approximation),N/A,N/A,31 x 37 mm,Unworn,20495.0
1653,"IWC Pilot Chronograph Top Gun Miramar
IW389002","$10,935",IWC,Pilot Chronograph Top Gun Miramar,IW389002,N/A,N/A,N/A,2022 (Approximation),Unworn,Men's watch/Unisex,44 mm,N/A,10935.0
3571,"Hublot Classic Fusion
Black Magic","$11,145",Hublot,Classic Fusion,585.CM.1470.CM,Automatic,Ceramic,Ceramic,2023,New,Women's watch,33 mm,N/A,11145.0
42850,N/A,"$9,492",Rolex,Datejust 41,126300,N/A,N/A,N/A,Unknown,N/A,N/A,41 mm,Unworn,9492.0
40425,N/A,"$15,350",Rolex,GMT-Master II,116710LN,N/A,Steel,Steel,2011 (Approximation),N/A,N/A,40 mm,Very good,15350.0
67861,N/A,"$10,168",Rolex,Sea-Dweller 4000,16600,N/A,N/A,N/A,1999,N/A,N/A,40 mm,Good,10168.0
5,"Breitling Superocean Heritage II 46
AB2020121L1S1","$4,956",Breitling,Superocean Heritage II 46,AB2020121L1S1,Automatic,Steel,Rubber,2023,New,Men's watch/Unisex,46 mm,N/A,4956.0
9558,"Seiko GS
グランドセイコー GS クォーツ メンズ 腕時計 シルバー文字盤 純正SSベルトSBGX005 / 9F62-0A10管理2",$635,Seiko,N/A,N/A,Quartz,Steel,Steel,Unknown,N/A,Men's watch/Unisex,35 mm,N/A,635.0
12026,"Omega
CO‑AXIAL MASTER CHRONOMETER 29 MM","$11,971",Omega,N/A,131.25.29.20.53.002,N/A,N/A,N/A,2023 (Approximation),Unworn,Women's watch,29 mm,N/A,11971.0
8513,"Longines La Grande Classique
L4.209.4.58.6","$1,169",Longines,La Grande Classique,L4.209.4.58.6,Quartz,Steel,Steel,2023,New,Women's watch,24 mm,N/A,1169.0
15167,N/A,"$11,443",Rolex,Cellini Time,50505,N/A,N/A,Crocodile skin,2015 (Approximation),N/A,N/A,39 mm,Very good,11443.0
5655,"Seiko
SKA785P1",$380,Seiko,N/A,N/A,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,N/A,N/A,380.0
18006,"Seiko
Baby Monaco square Watch Ref 7019-5040",$495,Seiko,N/A,N/A,N/A,N/A,N/A,1970 (Approximation),Very good,Men's watch/Unisex,37 x 41 mm,N/A,495.0
10058,"Cartier Santos
Ronde Lady","$1,604",Cartier,Santos,N/A,N/A,N/A,N/A,1990,Very good,N/A,27 mm,N/A,1604.0
1266,"Seiko 5 Sports
Military Automatic Japan Made SNZG07J1-var-NATO26 100M Men's Watch",$170,Seiko,5 Sports,SNZG07J1,Automatic,Steel,N/A,Unknown,New,Men's watch/Unisex,42 mm,N/A,170.0
10278,"Longines Record
Collection","$2,155",Longines,Record,L2.821.4.72.6,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,40 mm,N/A,2155.0
4800,"Patek Philippe Calatrava
3429 + Extract P.P.","$29,643",Patek Philippe,Calatrava,3429,N/A,N/A,N/A,1968,Very good,Men's watch/Unisex,35 mm,N/A,29643.0
5003,"Longines Master Collection
L28024706 - Master Collection Automatic Silver Dial Men's Watch","$3,468",Longines,Master Collection,L28024706,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,42 mm,N/A,3468.0
64543,N/A,"$32,149",Rolex,Daytona,116500LN,N/A,N/A,N/A,2022 (Approximation),N/A,N/A,40 mm,Very good,32149.0
9914,"Cartier
カルティエ タンクシノワ YG/2D WA103051 YG クォーツ","$11,158",Cartier,N/A,N/A,N/A,N/A,N/A,Unknown,Good,Women's watch,"The belt is non-genuine. There are some small scratches partially. We are doing overhaul and exterior finishing. *This product is under regular maintenance by the manufacturer. *Accessories may have scratches, dirt, or deterioration.

Case diameter: 19x31mm",N/A,11158.0
1970,"Hublot Classic Fusion Quartz
titanium green diamonds 581.nx.8970.lr.1104","$9,549",Hublot,Classic Fusion Quartz,581.NX.8970.LR.1104,Quartz,Titanium,Crocodile skin,2023,New,Women's watch,33 mm,N/A,9549.0
1096,"Audemars Piguet Royal Oak Offshore Chronograph
25940","$25,823",Audemars Piguet,Royal Oak Offshore Chronograph,25940SK.OO.D002CA.02.A,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,42 mm,N/A,25823.0
4746,"Panerai Radiomir 8 Days
Acciaio 45 steel black 2018 box + papers","$5,134",Panerai,Radiomir 8 Days,PAM00610,Manual winding,Steel,Steel,2018,Very good,Men's watch/Unisex,45 mm,N/A,5134.0
2170,"Hublot Classic Fusion Aerofusion
Moonphase","$30,679",Hublot,Classic Fusion Aerofusion,547.OX.0180.LR,Automatic,Rose gold,Crocodile skin,2023,New,Men's watch/Unisex,42 mm,N/A,30679.0
9168,"Audemars Piguet Code 11.59
26393OR Fume Dial",Price on request,Audemars Piguet,Code 11.59,N/A,Automatic,Rose gold,Crocodile skin,2022,Very good,Men's watch/Unisex,41 mm,N/A,0.0
2005,"Jaeger-LeCoultre
ジャガー・ルクルト 260.8.47 レベルソ レディ 腕時計 ステンレススチール/革 レディース","$2,497",Jaeger-LeCoultre,N/A,260.8.47,N/A,N/A,N/A,Unknown,Very good,Women's watch,19.7 x 33 mm,N/A,2497.0
5208,"Breitling Superocean 42
Automatic Steel Blue 42 mm","$4,647",Breitling,Superocean 42,A17375E71C1S1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,42 mm,N/A,4647.0
10596,"TAG Heuer Professional Golf Watch
sports",$978,TAG Heuer,Professional Golf Watch,WAE1113,Quartz,Titanium,Rubber,2015 (Approximation),Very good,Men's watch/Unisex,30 x 35 mm,N/A,978.0
5837,"TAG Heuer Formula 1 Calibre 16
Chronograph Calibre 16","$3,140",TAG Heuer,Formula 1 Calibre 16,CAZ2012.BA0876,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,44 mm,N/A,3140.0
48028,N/A,"$11,865",Rolex,Datejust II,116300,N/A,N/A,N/A,2016,N/A,N/A,41 x 49 mm,Very good,11865.0
12613,N/A,"$8,412",Rolex,Oyster Perpetual 31,277200,N/A,N/A,N/A,Unknown,N/A,N/A,31 mm,Unworn,8412.0
56169,N/A,"$15,762",Rolex,GMT-Master II,16710,N/A,Steel,Steel,1996,N/A,N/A,40 mm,Very good,15762.0
4961,"Audemars Piguet Millenary Chronograph
Pink gold Full Set","$28,118",Audemars Piguet,Millenary Chronograph,26145OR.OO.D093CR.01,N/A,N/A,N/A,2016,Very good,Men's watch/Unisex,47 mm,N/A,28118.0
9143,"Tudor Classic
Date 21010","$1,975",Tudor,Classic,21010,N/A,N/A,N/A,Unknown,Fair,Men's watch/Unisex,38 mm,N/A,1975.0
39504,N/A,"$12,648",Rolex,Submariner Date,116610,N/A,Steel,Steel,2010,N/A,N/A,40 mm,Good,12648.0
36308,"Omega Speedmaster Reduced
1989 Vintage Omega Speedmaster Reduced Automatic Ref. 175.0032 in Stainless Steel Watch ( #14295)","$3,400",Omega,Speedmaster Reduced,175.0032,Automatic,Steel,N/A,1989,Very good,Men's watch/Unisex,39 mm,N/A,3400.0
5069,"Oris BC4
Chronograph Steel Black Dial Men Watch 01 674 7616 4154-07 5 22 58FC","$1,955",Oris,BC4,N/A,N/A,N/A,N/A,2019,Unworn,Men's watch/Unisex,43 mm,N/A,1955.0
8498,"Omega De Ville
435.13.40.22.01.001","$8,391",Omega,De Ville,435.13.40.22.01.001,N/A,N/A,N/A,2023,New,Men's watch/Unisex,40 mm,N/A,8391.0
26187,N/A,"$21,431",Rolex,Datejust 41,126303-0005,N/A,N/A,N/A,2022,N/A,N/A,41 mm,New,21431.0
8434,N/A,"$46,935",Rolex,Yacht-Master II,116688,N/A,Yellow gold,Yellow gold,2022,N/A,N/A,44 mm,New,46935.0
59649,N/A,"$19,773",Rolex,Yacht-Master II,116680,N/A,Steel,Steel,2014,N/A,N/A,44 mm,Very good,19773.0
1085,"Oris Carl Brashear
401 Limited Edition Carl Brashear Gen 3","$2,663",Oris,Carl Brashear,01 401 7764 3185-Set,N/A,N/A,N/A,2022,Very good,Men's watch/Unisex,40 mm,N/A,2663.0
297,N/A,"$31,486",Rolex,Yacht-Master II,116681,N/A,N/A,N/A,Unknown,N/A,N/A,44 mm,Unworn,31486.0
23919,N/A,"$6,911",Rolex,Explorer,114270,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Very good,6911.0
14950,"Seiko
6105-8110","$1,554",Seiko,N/A,6105-8110,N/A,N/A,N/A,1974,Fair,Men's watch/Unisex,N/A,N/A,1554.0
17926,"Breitling Transocean Day & Date
R45310 43mm Rose Gold Watch","$8,750",Breitling,Transocean Day & Date,R45310,Automatic,Rose gold,Leather,2018,Very good,Men's watch/Unisex,43 mm,N/A,8750.0
8606,"Breitling Aerospace EVO
2022","$3,270",Breitling,Aerospace EVO,V79363101B1W1,N/A,N/A,N/A,2022,Very good,Men's watch/Unisex,43 mm,N/A,3270.0
30469,"Omega Speedmaster Professional Moonwatch
Limited 20 Pieces Speedmaster Professional Apollo XI 1969 Ref BC 345.0802 18kt Whitegold","$120,851",Omega,Speedmaster Professional Moonwatch,BC 345.0802,N/A,N/A,N/A,1981,Good,Men's watch/Unisex,42 mm,N/A,120851.0
1546,N/A,"$16,487",Rolex,Datejust 41,126334,N/A,Steel,Steel,2022,N/A,N/A,41 mm,Very good,16487.0
40305,N/A,"$15,000",Rolex,Datejust 41,126334,N/A,N/A,N/A,2022,N/A,N/A,41 mm,New,15000.0
24453,N/A,"$29,671",Rolex,Daytona,116503NG,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Very good,29671.0
6953,"A. Lange & Söhne
Glashutte Savonette 14k","$5,615",A. Lange & Söhne,N/A,N/A,N/A,N/A,N/A,1928 (Approximation),Very good,Men's watch/Unisex,"53,7 x 44,8 mm",N/A,5615.0
4081,"Omega De Ville Hour Vision
433.10.41.22.10.001 - De Ville Hour Vision Co-Axial Master Chronometer Annual Calendar 41","$7,061",Omega,De Ville Hour Vision,433.10.41.22.10.001,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,41 mm,N/A,7061.0
11960,"Patek Philippe Annual Calendar
PAPERS 5205G White Gold Annual Calendar Moon Phase Grey Watch","$39,992",Patek Philippe,Annual Calendar,5205G,Automatic,N/A,N/A,2013,Unworn,Men's watch/Unisex,40 mm,N/A,39992.0
50664,N/A,Price on request,Rolex,Daytona,116500LN,N/A,Steel,Steel,Unknown,N/A,N/A,40 mm,New,0.0
3588,"Panerai Luminor 1950 3 Days GMT Power Reserve Automatic
パネライ ルミノール 1950 3デイズ GMT PAM00321 自動巻き メンズ_713366 232 中古","$4,251",Panerai,Luminor 1950 3 Days GMT Power Reserve Automatic,PAM00321,Automatic,Steel,Rubber,Unknown,Fair,Men's watch/Unisex,45 mm,N/A,4251.0
17443,"Seiko Prospex
42mm 200M Black Series Limited Edition 2 Strap Nato and Black Rubber SPB257","$1,243",Seiko,Prospex,SPB257J1,N/A,N/A,N/A,2023,New,Men's watch/Unisex,42.7 mm,N/A,1243.0
1665,N/A,Price on request,Rolex,Yacht-Master 40,116622,N/A,Steel,Steel,2023,N/A,N/A,40 mm,New,0.0
4795,N/A,Price on request,Rolex,Datejust 36,126200,N/A,Steel,Steel,2022,N/A,N/A,36 mm,New,0.0
3609,"Breitling Chronomat 44
Super Chronomat 44 Stainless Steel Blue - ref AB0136161C1S1","$7,500",Breitling,Chronomat 44,AB0136161C1S1,Automatic,Steel,Rubber,2022,New,Men's watch/Unisex,44 mm,N/A,7500.0
69300,N/A,"$15,152",Rolex,Lady-Datejust,179238,N/A,N/A,N/A,2008,N/A,N/A,26 mm,Very good,15152.0
1425,"Jaeger-LeCoultre Master Geographic
Q1428121",Price on request,Jaeger-LeCoultre,Master Geographic,Q1428121,N/A,N/A,N/A,2022 (Approximation),Unworn,Men's watch/Unisex,39 mm,N/A,0.0
2595,"Jaeger-LeCoultre Reverso Classic Small Duetto
レベルソ クラシック スモール デュエット / REVERSO CLASSIC SMALL DUET","$8,875",Jaeger-LeCoultre,Reverso Classic Small Duetto,Q2668432,Manual winding,Steel,N/A,Unknown,New,N/A,34.2 x 21 mm,N/A,8875.0
7167,"Cartier Santos
Octogonale en acier Ref : 0906 Vers 1990","$2,676",Cartier,Santos,0906,Automatic,Steel,Steel,Unknown,Very good,Women's watch,24 mm,N/A,2676.0
4780,"Longines PrimaLuna
Diamonds L8.112.0","$1,685",Longines,PrimaLuna,N/A,Quartz,Steel,Steel,Unknown,Very good,Women's watch,N/A,N/A,1685.0
6704,"Seiko Lukia
2023 SUPER FINAL SALE \"LUKIA\" by seiko LK series Ladies Chronograph Caliber 7T12 SRWZ73P1",$339,Seiko,Lukia,N/A,N/A,N/A,N/A,2021,New,Men's watch/Unisex,44.3 x 36.4 mm,N/A,339.0
7544,"Longines Evidenza
L2.642.4.73.6","$2,281",Longines,Evidenza,L2.642.4.73.6,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,N/A,N/A,2281.0
62972,N/A,"$12,315",Rolex,Datejust 41,126300,N/A,Steel,Steel,2020,N/A,N/A,41 x 48 mm,Unworn,12315.0
12241,"TAG Heuer Carrera Calibre 5
Day Date Automatic","$1,487",TAG Heuer,Carrera Calibre 5,WAR201C-1,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,41 x 11.2 mm,N/A,1487.0
13090,"Longines Record
Automatic 30mm","$1,547",Longines,Record,L2.321.4.56.6,Automatic,Steel,Steel,2020,New,Women's watch,30 mm,N/A,1547.0
6122,"IWC
Nr.1034783","$2,878",IWC,N/A,N/A,N/A,N/A,N/A,1940,Good,Men's watch/Unisex,20 x 40 mm,N/A,2878.0
3874,"Breitling Callisto
B57045 18k bezel Breitling falted clasp blue dial Top condition","$1,599",Breitling,Callisto,B57045,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,34 x 39 mm,N/A,1599.0
66388,N/A,"$49,601",Rolex,Daytona,116518LN,N/A,Yellow gold,Rubber,2022,N/A,N/A,40 mm,New,49601.0
7806,"Breitling
Chrono Jetstream B55048","$1,570",Breitling,N/A,B55048,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,36 mm,N/A,1570.0
2920,N/A,"$6,199",Rolex,Lady-Datejust,69174,N/A,N/A,N/A,1997,N/A,N/A,26 mm,Very good,6199.0
25099,"Omega Speedmaster Professional Moonwatch
311.32.40.30.02.001","$10,489",Omega,Speedmaster Professional Moonwatch,311.32.40.30.02.001,N/A,N/A,N/A,2019,Very good,Men's watch/Unisex,39.7 mm,N/A,10489.0
19670,"Omega Seamaster Diver 300 M
210.22.42.20.01.001","$7,411",Omega,Seamaster Diver 300 M,210.22.42.20.01.001,N/A,N/A,N/A,2023 (Approximation),Unworn,Men's watch/Unisex,42 mm,N/A,7411.0
23350,N/A,"$54,700",Rolex,Sky-Dweller,326938,N/A,N/A,N/A,Unknown,N/A,N/A,42 mm,Unworn,54700.0
9096,"Hublot
ウブロ クラシックフュージョン チタニウム 511.NX.1171.RX 中古 メンズ","$4,659",Hublot,N/A,511.NX.1171.RX,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,45 mm,N/A,4659.0
11130,"Cartier
MUST COLLISE VERMEIL Ref. W1000653","$1,604",Cartier,N/A,W1000653,N/A,N/A,N/A,1988,Very good,N/A,24 mm,N/A,1604.0
4820,"Zenith
Lady vintage gold and diamonds","$1,861",Zenith,N/A,N/A,N/A,N/A,N/A,1960 (Approximation),Very good,Women's watch,N/A,N/A,1861.0
6359,"Panerai Ferrari
Granturismo Rattrapante FER00005 Pre-Owned B&P Set","$6,850",Panerai,Ferrari,FER00005,Automatic,Steel,Rubber,Unknown,Good,Men's watch/Unisex,44 mm,N/A,6850.0
7115,"Omega De Ville Co-Axial
Master Chronometer","$4,446",Omega,De Ville Co-Axial,434.13.40.20.03.001,N/A,N/A,N/A,2023,Unworn,N/A,40 mm,N/A,4446.0
45332,N/A,"$10,590",Rolex,Submariner Date,16610,N/A,N/A,N/A,2005,N/A,N/A,40 mm,Very good,10590.0
25076,N/A,"$12,745",Rolex,Submariner Date,116610LN,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Very good,12745.0
